,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
65,happy-land-buffet-bronx,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.8531112670898, 'longitude': -73.9075698852539}",(718) 299-5050,155.02400762587013,G2lMrqIfCVZKjw3R6wzPzQ,https://s3-media1.fl.yelpcdn.com/bphoto/jlxzaJmGNL0aFl39IMsW8A/o.jpg,False,"{'address1': '2028 Jerome Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['2028 Jerome Ave', 'Bronx, NY 10453']}",Happy Land Buffet,+17182995050,$,4.0,6,[],https://www.yelp.com/biz/happy-land-buffet-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
66,jimbos-hamburgers-bronx-2,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.85378, 'longitude': -73.90686}",(718) 563-7353,208.0315307725025,G7niaSoepJxiVms8Vt65RA,https://s3-media1.fl.yelpcdn.com/bphoto/I91dQ5-N1k5OBJSIQNRtgA/o.jpg,False,"{'address1': '1 E Burnside Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['1 E Burnside Ave', 'Bronx, NY 10453']}",Jimbo's Hamburgers,+17185637353,$,3.5,4,[],https://www.yelp.com/biz/jimbos-hamburgers-bronx-2?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
67,mcdonalds-bronx-62,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.854335874455, 'longitude': -73.907281011343}",(718) 733-2819,217.1471561177337,ZKHAl6xnYABYUIHWbiRwmg,https://s3-media3.fl.yelpcdn.com/bphoto/dFAm6vzQtKPm2uX1EaHIYA/o.jpg,False,"{'address1': '2065 Jerome Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['2065 Jerome Ave', 'Bronx, NY 10453']}",McDonald's,+17187332819,$,1.5,8,[],https://www.yelp.com/biz/mcdonalds-bronx-62?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
68,subway-bronx-9,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.85392, 'longitude': -73.90703}",(718) 329-4019,217.64169784191589,z6qta0t6LiJIl0OrTJnKMA,https://s3-media1.fl.yelpcdn.com/bphoto/2YTTuM3Bdq3y8rzXvR1PoA/o.jpg,False,"{'address1': '2052 Jerome Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['2052 Jerome Ave', 'Bronx, NY 10453']}",Subway,+17183294019,,3.0,2,[],https://www.yelp.com/biz/subway-bronx-9?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
69,reyna-restaurant-west-bronx,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.8543029071622, 'longitude': -73.911898098886}",(718) 731-1593,241.26618220976036,jbCR-6I1HKSzXm7AY2v1WA,https://s3-media4.fl.yelpcdn.com/bphoto/tsYIP9G2aqFH7UR1mYvPaQ/o.jpg,False,"{'address1': '1969 University Ave', 'address2': '', 'address3': '', 'city': 'West Bronx', 'zip_code': '10468', 'country': 'US', 'state': 'NY', 'display_address': ['1969 University Ave', 'West Bronx, NY 10468']}",Reyna Restaurant,+17187311593,$,4.5,5,[],https://www.yelp.com/biz/reyna-restaurant-west-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
70,dominos-pizza-bronx-9,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.854679, 'longitude': -73.906982}",(718) 365-3599,249.7288928154462,IlrQdfwtvLFhpVq9_2ZSCg,https://s3-media2.fl.yelpcdn.com/bphoto/5UnoXeWzgQC8lpBbAGUy1A/o.jpg,False,"{'address1': '2075 Jerome Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['2075 Jerome Ave', 'Bronx, NY 10453']}",Domino's Pizza,+17183653599,$$,1.0,79,[],https://www.yelp.com/biz/dominos-pizza-bronx-9?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
71,wingstop-bronx,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 40.853034, 'longitude': -73.906272}",(917) 737-7000,268.05932863821016,V72ODJ0xwYS0iDrVPBxq8g,https://s3-media4.fl.yelpcdn.com/bphoto/IXanPWAkqMKUJQSNvO7Uow/o.jpg,False,"{'address1': '68-98 E Burnside Ave', 'address2': 'Ste 4', 'address3': None, 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['68-98 E Burnside Ave', 'Ste 4', 'Bronx, NY 10453']}",Wingstop,+19177377000,$,2.5,24,"['delivery', 'pickup']",https://www.yelp.com/biz/wingstop-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
72,east-tremont-ave-food-market-mount-hope,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.8508014618602, 'longitude': -73.9072755104438}",,323.88007231568315,Mnj7_QpRdS2b41ZIOyT1oQ,https://s3-media2.fl.yelpcdn.com/bphoto/eIuuZYtvTZFKeI6P-dR57Q/o.jpg,False,"{'address1': '101 E Tremont Ave', 'address2': '', 'address3': '', 'city': 'Mount Hope', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['101 E Tremont Ave', 'Mount Hope, NY 10453']}",East Tremont Ave Food Market,,$,1.0,1,[],https://www.yelp.com/biz/east-tremont-ave-food-market-mount-hope?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
73,golden-dragon-restaurant-bronx,"[{'alias': 'restaurants', 'title': 'Restaurants'}]","{'latitude': 40.85061, 'longitude': -73.90693}",(718) 716-6800,354.69048795921964,x_FHPGBxMVrar9lcO7DUrQ,https://s3-media1.fl.yelpcdn.com/bphoto/QSBLg6MwH6kAoaKDx3Zg4A/o.jpg,False,"{'address1': '123 E Tremont Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['123 E Tremont Ave', 'Bronx, NY 10453']}",Golden Dragon Restaurant,+17187166800,$$,5.0,1,[],https://www.yelp.com/biz/golden-dragon-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
74,las-sirenas-restaurant-bronx,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.8498441427946, 'longitude': -73.9107464253902}",(917) 792-3395,374.63403195639296,c9WMDOqwUnIPixtFDK4YLg,https://s3-media4.fl.yelpcdn.com/bphoto/4kI2FlDwk4nIL8ytVdqezA/o.jpg,False,"{'address1': '1896 Jerome Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['1896 Jerome Ave', 'Bronx, NY 10453']}",Las Sirenas Restaurant,+19177923395,$,3.0,7,"['delivery', 'pickup']",https://www.yelp.com/biz/las-sirenas-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
75,madison-cafe-bronx-2,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.8527392, 'longitude': -73.9049538}",(718) 993-3636,388.2121468041297,j1_fX_-8sdDOoQ30jEqT1g,https://s3-media3.fl.yelpcdn.com/bphoto/TZV-2cZnubpfQ5Mj2py6mA/o.jpg,False,"{'address1': '126 E Burnside Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['126 E Burnside Ave', 'Bronx, NY 10453']}",Madison Cafe,+17189933636,$,2.5,7,"['delivery', 'pickup']",https://www.yelp.com/biz/madison-cafe-bronx-2?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
76,kennedy-fried-chicken-and-pizza-bronx-8,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.852251294892, 'longitude': -73.9041233807802}",(718) 294-4477,457.4257101795872,aRfbJY4UN60cWOAsUSP78w,https://s3-media3.fl.yelpcdn.com/bphoto/OBtTQGBlKz5nxBd_rLz91g/o.jpg,False,"{'address1': '2041 Grand Concourse', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['2041 Grand Concourse', 'Bronx, NY 10453']}",Kennedy Fried Chicken & Pizza,+17182944477,$,3.0,16,"['delivery', 'pickup']",https://www.yelp.com/biz/kennedy-fried-chicken-and-pizza-bronx-8?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
77,54-e-jobo-corporation-bronx,"[{'alias': 'restaurants', 'title': 'Restaurants'}]","{'latitude': 40.8552293479443, 'longitude': -73.9045545458794}",(718) 220-2524,461.94894109497915,kySGmqrkPcQ8iWgEi-XKgg,https://s3-media4.fl.yelpcdn.com/bphoto/GYk-GxKsazXtmttB0uixWQ/o.jpg,False,"{'address1': '54 E 181st St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['54 E 181st St', 'Bronx, NY 10453']}",54 E Jobo Corporation,+17182202524,,5.0,4,[],https://www.yelp.com/biz/54-e-jobo-corporation-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
78,joshue-deli-bronx,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.85412, 'longitude': -73.91485}",(718) 299-0601,468.20645580268274,L3C8B38jx5_TJtQdLEkGvg,,False,"{'address1': '173 W Burnside Ave', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['173 W Burnside Ave', 'Bronx, NY 10453']}",Joshue Deli,+17182990601,,4.5,4,[],https://www.yelp.com/biz/joshue-deli-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
79,yaroa-easybuy-bronx,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 40.8489099, 'longitude': -73.90693}",(718) 299-0240,520.388648936126,1aWcduMjmE6cmBAbgYaI7Q,https://s3-media1.fl.yelpcdn.com/bphoto/s3vhFvOJlQXSKbVizTeGGA/o.jpg,False,"{'address1': '1881 Grand Concourse', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['1881 Grand Concourse', 'Bronx, NY 10453']}",Yaroa Easybuy,+17182990240,,1.5,2,"['delivery', 'pickup']",https://www.yelp.com/biz/yaroa-easybuy-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
80,el-nuevo-valle-bronx-2,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.848663, 'longitude': -73.91117}",(718) 294-4222,529.4769574150678,i2XA7wlgJc7FwaE3JQKdGw,https://s3-media2.fl.yelpcdn.com/bphoto/BA5dXTyV1mumGSejFoB8uw/o.jpg,False,"{'address1': '1846 Jerome Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['1846 Jerome Ave', 'Bronx, NY 10453']}",El Nuevo Valle,+17182944222,$,3.5,20,"['delivery', 'pickup']",https://www.yelp.com/biz/el-nuevo-valle-bronx-2?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
81,nuevo-roble-restaurant-new-york,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.8501954, 'longitude': -73.904163}",(718) 538-1703,542.508790030052,IcNeVXXfQ4guUsKlRcTFJA,,False,"{'address1': '216 E 178th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10457', 'country': 'US', 'state': 'NY', 'display_address': ['216 E 178th St', 'New York, NY 10457']}",Nuevo Roble Restaurant,+17185381703,,3.5,2,[],https://www.yelp.com/biz/nuevo-roble-restaurant-new-york?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
82,aa-chinese-restaurant-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.8518199, 'longitude': -73.90312}",(718) 299-2218,551.8249616659277,_WD-5-QpxTpOkRIBfrspdA,https://s3-media2.fl.yelpcdn.com/bphoto/Fy7dtC4Eg2RioxcteL_qqw/o.jpg,False,"{'address1': '214 E Burnside Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10457', 'country': 'US', 'state': 'NY', 'display_address': ['214 E Burnside Ave', 'Bronx, NY 10457']}",AA Chinese Restaurant,+17182992218,$$,3.0,16,"['delivery', 'pickup']",https://www.yelp.com/biz/aa-chinese-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
83,michely-deli-and-food-market-bronx,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.851095, 'longitude': -73.9155679}",(347) 918-8560,569.8805809439356,mbMe_oXjBWVHXnwwte8FDQ,https://s3-media2.fl.yelpcdn.com/bphoto/S0MBfjuuxHFvQlvU6PpC4g/o.jpg,False,"{'address1': '169 W Tremont Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['169 W Tremont Ave', 'Bronx, NY 10453']}",Michely Deli & Food Market,+13479188560,$,2.5,8,[],https://www.yelp.com/biz/michely-deli-and-food-market-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
84,china-star-restaurant-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.84839, 'longitude': -73.91164}",(718) 299-4916,575.6220593674053,ZDJjsp4nErbu3OJ5gP7smA,,False,"{'address1': '1784 Jerome Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['1784 Jerome Ave', 'Bronx, NY 10453']}",China Star Restaurant,+17182994916,,2.5,4,[],https://www.yelp.com/biz/china-star-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
85,great-wall-bronx-2,"[{'alias': 'restaurants', 'title': 'Restaurants'}]","{'latitude': 40.85089, 'longitude': -73.91551}",(718) 583-7241,575.7061485126231,yCKlVU-JV5B25AGYOSYk5w,,False,"{'address1': '159 W Tremont Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['159 W Tremont Ave', 'Bronx, NY 10453']}",Great Wall,+17185837241,,5.0,1,[],https://www.yelp.com/biz/great-wall-bronx-2?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
86,two-grandpas-pizza-mount-hope,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.848163, 'longitude': -73.907608}",(347) 269-7375,585.6813481682835,xXJiSSpzUWY3H3lYuH-w8A,https://s3-media2.fl.yelpcdn.com/bphoto/_GVdHPuutK1pYBBTsFdyVg/o.jpg,False,"{'address1': '1839 Grand Concourse', 'address2': '', 'address3': '', 'city': 'Mount Hope', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['1839 Grand Concourse', 'Mount Hope, NY 10453']}",Two Grandpa's Pizza,+13472697375,,3.5,9,[],https://www.yelp.com/biz/two-grandpas-pizza-mount-hope?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
87,peking-bronx,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.8492889, 'longitude': -73.9048462}",(718) 299-1728,589.9952793281475,xUrMvIn3umX8tDINXAZOYw,https://s3-media3.fl.yelpcdn.com/bphoto/ZTYVUOHcjfaHJzrIaPk4wg/o.jpg,False,"{'address1': '221 E Tremont Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10457', 'country': 'US', 'state': 'NY', 'display_address': ['221 E Tremont Ave', 'Bronx, NY 10457']}",Peking,+17182991728,$,4.0,4,[],https://www.yelp.com/biz/peking-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
88,yanna-healthy-snacks-juice-and-salad-bar-bronx,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'empanadas', 'title': 'Empanadas'}]","{'latitude': 40.849089, 'longitude': -73.903882}",(718) 484-4887,651.4442510897486,lVifyWPmMDGxvlBD7QpGNA,https://s3-media4.fl.yelpcdn.com/bphoto/-UatSBur8q15IJxmcwmpZA/o.jpg,False,"{'address1': '251 E Tremont Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10457', 'country': 'US', 'state': 'NY', 'display_address': ['251 E Tremont Ave', 'Bronx, NY 10457']}",Yanna Healthy Snacks Juice & Salad Bar,+17184844887,,3.0,1,[],https://www.yelp.com/biz/yanna-healthy-snacks-juice-and-salad-bar-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
89,galagala-new-york-restaurant-bronx,"[{'alias': 'african', 'title': 'African'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.8476055, 'longitude': -73.9116043}",(347) 271-7133,651.8867935468785,J3NwXqZXQVf1WnfAcAr_9w,https://s3-media2.fl.yelpcdn.com/bphoto/vq1CCtxMWH7QjmxybxiN5g/o.jpg,False,"{'address1': '13 E 175th St', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['13 E 175th St', 'Bronx, NY 10453']}",Galagala New York Restaurant,+13472717133,,5.0,2,[],https://www.yelp.com/biz/galagala-new-york-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
90,wing-wong-chinese-restaurant-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.84833, 'longitude': -73.91376}",(718) 716-1936,659.1016125566223,BWpDJYNs1XatHH-tdGZgww,,False,"{'address1': '1702 Grand Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['1702 Grand Ave', 'Bronx, NY 10453']}",Wing Wong Chinese Restaurant,+17187161936,,4.0,1,[],https://www.yelp.com/biz/wing-wong-chinese-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
91,mcdonalds-bronx-64,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 40.8502968, 'longitude': -73.9162788}",(718) 294-1309,663.5368420205078,dwxT5nbSICKmGbqBfTtwrQ,https://s3-media2.fl.yelpcdn.com/bphoto/9WcQQ70z8UClxFIdTO0v0Q/o.jpg,False,"{'address1': '1745 University Ave', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['1745 University Ave', 'Bronx, NY 10453']}",McDonald's,+17182941309,,1.0,2,[],https://www.yelp.com/biz/mcdonalds-bronx-64?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
92,la-estrella-restaurant-bronx,"[{'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.85424, 'longitude': -73.90174}",(718) 933-2815,666.9105923482239,Ik1gSo_Zvhi1Zb06-5qaAw,https://s3-media1.fl.yelpcdn.com/bphoto/rfLY-BpfY6mzUC2qXjNJvA/o.jpg,False,"{'address1': '2104 Grand Concourse', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10457', 'country': 'US', 'state': 'NY', 'display_address': ['2104 Grand Concourse', 'Bronx, NY 10457']}",La Estrella Restaurant,+17189332815,$$,3.5,22,"['delivery', 'pickup']",https://www.yelp.com/biz/la-estrella-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
93,gotta-getta-pizza-bronx,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.84717, 'longitude': -73.91173}",(347) 732-2200,695.1579417524326,zOyP3X9o-jp0Hku1k7rNIQ,https://s3-media2.fl.yelpcdn.com/bphoto/CxC9dt1Qwn8JzhJy63zsJg/o.jpg,False,"{'address1': '1735 Townsend Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['1735 Townsend Ave', 'Bronx, NY 10453']}",Gotta Getta Pizza,+13477322200,,5.0,1,"['delivery', 'pickup']",https://www.yelp.com/biz/gotta-getta-pizza-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
94,tacos-puebla-bronx,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.85544, 'longitude': -73.9016}",(718) 220-5463,695.3430954793218,CEAaFsY7aSU-B0opRnRwcw,https://s3-media2.fl.yelpcdn.com/bphoto/ldHGjevu-IJPq-zKYhtDZg/o.jpg,False,"{'address1': '2181 Grand Concourse', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['2181 Grand Concourse', 'Bronx, NY 10453']}",Taco's Puebla,+17182205463,$$,3.0,14,"['delivery', 'pickup']",https://www.yelp.com/biz/tacos-puebla-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
95,au-bon-pain-west-bronx,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.8571231, 'longitude': -73.9098613}",(212) 994-4832,695.6681554549745,aQT2yb7nU7ydG4xu6ZcFTA,,False,"{'address1': '2155 University Ave', 'address2': '', 'address3': 'Bronx College - Brown Student Ctr', 'city': 'West Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['2155 University Ave', 'Bronx College - Brown Student Ctr', 'West Bronx, NY 10453']}",Au Bon Pain,+12129944832,$,2.0,1,[],https://www.yelp.com/biz/au-bon-pain-west-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
96,peacock-restaurant-bronx,"[{'alias': 'restaurants', 'title': 'Restaurants'}]","{'latitude': 40.8592299, 'longitude': -73.90666}",(718) 295-1179,703.6027362451127,pjyiWA-IdLB7P7YMJAHqgw,https://s3-media2.fl.yelpcdn.com/bphoto/YPMu1MB_q6XJYXWHHL1Afg/o.jpg,False,"{'address1': '70 W 183rd St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['70 W 183rd St', 'Bronx, NY 10453']}",Peacock Restaurant,+17182951179,,3.5,2,[],https://www.yelp.com/biz/peacock-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
