,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
68,moms-fried-chicken-bronx,"[{'alias': 'restaurants', 'title': 'Restaurants'}]","{'latitude': 40.83366, 'longitude': -73.91474}",(718) 681-5045,544.9385330647756,6CttOJjExNC9oThp4G4YdQ,https://s3-media4.fl.yelpcdn.com/bphoto/jPpU_oNpA7xSLrQY9mRnOw/o.jpg,False,"{'address1': '253 E 167th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['253 E 167th St', 'Bronx, NY 10456']}",Mom's Fried Chicken,+17186815045,$,3.0,1,[],https://www.yelp.com/biz/moms-fried-chicken-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
69,stronis-pizza-wings-and-things-west-bronx,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.8377326279879, 'longitude': -73.9109978824854}",(347) 918-9737,578.457721804931,whsdMydeiI1soT-Fhy06_g,https://s3-media2.fl.yelpcdn.com/bphoto/kL2pzSJyzCxjO0FL6DSgog/o.jpg,False,"{'address1': '283 E 170th St', 'address2': None, 'address3': '', 'city': 'West Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['283 E 170th St', 'West Bronx, NY 10456']}","Stroni's Pizza, Wings, and Things",+13479189737,,2.5,3,[],https://www.yelp.com/biz/stronis-pizza-wings-and-things-west-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
70,eastern-style-chinese-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.83389, 'longitude': -73.91509}",(718) 293-5194,588.5099964695196,J6ZCPE3Fu1Ikgy9qO7Cl3Q,https://s3-media2.fl.yelpcdn.com/bphoto/_NhJO-OEhgBaXB_hIkdymw/o.jpg,False,"{'address1': '1233 Grant Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['1233 Grant Ave', 'Bronx, NY 10456']}",Eastern Style Chinese,+17182935194,$,4.0,6,[],https://www.yelp.com/biz/eastern-style-chinese-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
71,papa-johns-pizza-bronx-21,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.8360751, 'longitude': -73.9025884}",(718) 681-7272,603.6595731796267,0GFs6ZxeZC-d3KY1RWCSrw,https://s3-media1.fl.yelpcdn.com/bphoto/LI4X-wVnvscjhLuZ6Gnbcw/o.jpg,False,"{'address1': '3746 3rd Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['3746 3rd Ave', 'Bronx, NY 10456']}",Papa John's Pizza,+17186817272,$$$$,1.0,9,"['delivery', 'pickup']",https://www.yelp.com/biz/papa-johns-pizza-bronx-21?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
72,pg-pizza-bronx,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.8337123, 'longitude': -73.9153637}",(718) 410-2000,607.9163804629104,sDbFu8D77zQduLhqhet_5w,https://s3-media3.fl.yelpcdn.com/bphoto/Kv9Nt0H7fmr81Y9w0sfocw/o.jpg,False,"{'address1': '231 E 167th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['231 E 167th St', 'Bronx, NY 10456']}",PG Pizza,+17184102000,$$,3.5,7,"['delivery', 'pickup']",https://www.yelp.com/biz/pg-pizza-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
73,sing-sing-kitchen-bronx,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 40.830985, 'longitude': -73.901186}",(718) 328-2752,641.9431865168115,iJ5jzto3CFsILOFhd4V4Kg,https://s3-media2.fl.yelpcdn.com/bphoto/uxGeqC0kY-_KKAiFJB8-wQ/o.jpg,False,"{'address1': '638 E 169th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['638 E 169th St', 'Bronx, NY 10456']}",Sing-Sing Kitchen,+17183282752,$,4.0,1,[],https://www.yelp.com/biz/sing-sing-kitchen-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
74,kennedy-fried-chicken-bronx-28,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 40.83099, 'longitude': -73.90121}",(718) 893-7904,641.9431865168115,iUARLDee3WnCdyo97zm0HA,,False,"{'address1': '638 E 169th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['638 E 169th St', 'Bronx, NY 10456']}",Kennedy Fried Chicken,+17188937904,,2.0,1,[],https://www.yelp.com/biz/kennedy-fried-chicken-bronx-28?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
75,merry-land-chinese-buffet-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.8268926161968, 'longitude': -73.9094186599609}",(718) 292-3411,683.3249995005781,Mb-4UoR7TNBQ4Ksla4v1fg,https://s3-media1.fl.yelpcdn.com/bphoto/Iyzh5oonBOxEdPgqmBGpMA/o.jpg,False,"{'address1': '511 E 163rd St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['511 E 163rd St', 'Bronx, NY 10451']}",Merry Land Chinese Buffet,+17182923411,$,3.0,25,[],https://www.yelp.com/biz/merry-land-chinese-buffet-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
76,golden-krust-patties-bronx-4,"[{'alias': 'wraps', 'title': 'Wraps'}]","{'latitude': 40.8314028, 'longitude': -73.9001079}",(718) 378-1133,691.5458144802424,Jzig-SlvalqSpffF39nYjw,https://s3-media1.fl.yelpcdn.com/bphoto/dsU6A1xaB_4DBgCuPOMmCw/o.jpg,False,"{'address1': '1299 Boston Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['1299 Boston Rd', 'Bronx, NY 10456']}",Golden Krust Patties,+17183781133,$,3.5,4,[],https://www.yelp.com/biz/golden-krust-patties-bronx-4?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
77,back-home-2-bronx,"[{'alias': 'caribbean', 'title': 'Caribbean'}]","{'latitude': 40.8308899, 'longitude': -73.9001}",(718) 589-9851,717.3204207904128,P9IG9-__KT2NqnwzStkheg,https://s3-media2.fl.yelpcdn.com/bphoto/TgZVFbPivhSRGGYFXFjcNw/o.jpg,False,"{'address1': '750 E 169th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['750 E 169th St', 'Bronx, NY 10456']}",Back Home 2,+17185899851,$$,3.5,17,[],https://www.yelp.com/biz/back-home-2-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
78,golden-dragon-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.82684, 'longitude': -73.9051999}",(718) 860-9888,730.9744911585569,wELD9QcDvpYW4UvdN317hg,,False,"{'address1': '1078 Boston Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['1078 Boston Rd', 'Bronx, NY 10456']}",Golden Dragon,+17188609888,,2.5,2,[],https://www.yelp.com/biz/golden-dragon-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
79,larimar-bar-and-restaurant-bronx,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.838612340516, 'longitude': -73.9130081868344}",(718) 450-8109,746.3668020265775,0v56Z7D6TVjSiz1INANqog,https://s3-media2.fl.yelpcdn.com/bphoto/bZKEdUhxLP32K-ECFvkxsQ/o.jpg,False,"{'address1': '213 E 170th St', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['213 E 170th St', 'Bronx, NY 10456']}",Larimar Bar & Restaurant,+17184508109,,5.0,1,[],https://www.yelp.com/biz/larimar-bar-and-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
80,tinys-pizza-n-pasta-bronx-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.831184, 'longitude': -73.916679}",(718) 293-8346,746.6658310442035,BapVDOzY-2KeEaCEakMuTg,https://s3-media3.fl.yelpcdn.com/bphoto/5buV6ZgWpF0xzTEZDnaGRg/o.jpg,False,"{'address1': '1113 Grant Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['1113 Grant Ave', 'Bronx, NY 10456']}",Tiny's Pizza-N-Pasta,+17182938346,$$,3.0,67,"['delivery', 'pickup']",https://www.yelp.com/biz/tinys-pizza-n-pasta-bronx-2?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
81,kennedy-fried-chicken-bronx-41,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 40.833995, 'longitude': -73.917109}",(718) 588-0999,757.0783376406584,kKSZx1UoKgwiQFJe5qMoag,https://s3-media2.fl.yelpcdn.com/bphoto/y0ShD_8oZXgj07039KJb8Q/o.jpg,False,"{'address1': '198 E 167th St', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['198 E 167th St', 'Bronx, NY 10456']}",Kennedy Fried Chicken,+17185880999,$,4.0,7,[],https://www.yelp.com/biz/kennedy-fried-chicken-bronx-41?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
82,restaurante-lechonera-and-pollo-sabroso-new-york,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.826142342656, 'longitude': -73.9077866079099}",(347) 271-4642,759.8952137434284,bfINnLLGe9sIe8rdbkZkUw,https://s3-media1.fl.yelpcdn.com/bphoto/6048Wov-tmKUJB0Aow_0DQ/o.jpg,False,"{'address1': '3326 3rd Ave 164 St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['3326 3rd Ave 164 St', 'New York, NY 10456']}",Restaurante Lechonera & Pollo Sabroso,+13472714642,$$,4.5,23,[],https://www.yelp.com/biz/restaurante-lechonera-and-pollo-sabroso-new-york?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
83,167-street-nonnas-pizza-new-york,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.8343999832869, 'longitude': -73.9169825613499}",(718) 293-3333,762.8812285991562,Oo6OW14bSoyUEfHl4W8uJA,https://s3-media1.fl.yelpcdn.com/bphoto/a23Jjrj2dR1_cowcnlrXCA/o.jpg,False,"{'address1': '191 E 167th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['191 E 167th St', 'New York, NY 10456']}",167 Street Nonna's Pizza,+17182933333,$,3.0,6,[],https://www.yelp.com/biz/167-street-nonnas-pizza-new-york?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
84,nano-billiard-cafe-new-york,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.8345206826925, 'longitude': -73.9173245429993}",,779.2947204916964,WHsA01rUhNChuFJWPJ_Rog,,False,"{'address1': '185 E 167th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['185 E 167th St', 'New York, NY 10456']}",Nano Billiard Cafe,,,4.0,4,[],https://www.yelp.com/biz/nano-billiard-cafe-new-york?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
85,jade-food-center-claremont,"[{'alias': 'delis', 'title': 'Delis'}]","{'latitude': 40.8377348880012, 'longitude': -73.9013079411403}",,785.8332380891485,BRQ8Ia4U3ZdFHaNcRc9dpA,https://s3-media1.fl.yelpcdn.com/bphoto/-7_8zgtrOOMixfu7FfwnSg/o.jpg,False,"{'address1': '3822 3rd Ave', 'address2': '', 'address3': '', 'city': 'Claremont', 'zip_code': '10457', 'country': 'US', 'state': 'NY', 'display_address': ['3822 3rd Ave', 'Claremont, NY 10457']}",Jade Food Center,,,5.0,1,[],https://www.yelp.com/biz/jade-food-center-claremont?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
86,accra-ii-fleetwood-concourse-village,"[{'alias': 'african', 'title': 'African'}]","{'latitude': 40.829006, 'longitude': -73.916}",(718) 293-7302,789.89442464719,8EG-ZpKXnstBjiNUUV23FA,,False,"{'address1': '270 E 165th St', 'address2': '', 'address3': '', 'city': 'Fleetwood - Concourse Village', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['270 E 165th St', 'Fleetwood - Concourse Village, NY 10456']}",Accra II,+17182937302,,3.5,2,[],https://www.yelp.com/biz/accra-ii-fleetwood-concourse-village?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
87,doros-jamaican-restaurant-new-york,"[{'alias': 'restaurants', 'title': 'Restaurants'}]","{'latitude': 40.829025, 'longitude': -73.916036}",(347) 269-5125,789.89442464719,0co4e3PmCxBf8_izx61YTA,https://s3-media3.fl.yelpcdn.com/bphoto/AhbFxFIolNDx96hOsNj3Xg/o.jpg,False,"{'address1': '270 E 165th', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['270 E 165th', 'New York, NY 10001']}",Doro's Jamaican Restaurant,+13472695125,,4.0,7,[],https://www.yelp.com/biz/doros-jamaican-restaurant-new-york?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
88,papaye-restaurant-bronx,"[{'alias': 'african', 'title': 'African'}]","{'latitude': 40.83256, 'longitude': -73.917739}",(718) 681-3240,803.402850274936,tgj71aVVTO5Mk8WFgVGaCA,https://s3-media2.fl.yelpcdn.com/bphoto/yOnC3P5hFk8eQCWg9DSAXQ/o.jpg,False,"{'address1': '196 McClellan St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['196 McClellan St', 'Bronx, NY 10456']}",Papaye Restaurant,+17186813240,$$,3.0,26,[],https://www.yelp.com/biz/papaye-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
89,empire-king-restaurant-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.83241, 'longitude': -73.8982}",(718) 328-5988,844.7628694745986,U4Vh5U-mw_Gq-EhGSbeUbw,https://s3-media3.fl.yelpcdn.com/bphoto/Fe9N_hgHV7WYkbyeL9QSPg/o.jpg,False,"{'address1': '1374 Boston Rd', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['1374 Boston Rd', 'Bronx, NY 10456']}",Empire King Restaurant,+17183285988,,3.5,3,[],https://www.yelp.com/biz/empire-king-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
90,indian-curry-king-bronx,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.8284302, 'longitude': -73.9166946}",(347) 577-0461,854.5947579090173,-tI3uIKZVLc2YXWUdYWgjQ,,False,"{'address1': '980 Morris Ave', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['980 Morris Ave', 'Bronx, NY 10456']}",Indian Curry King,+13475770461,,1.0,1,"['delivery', 'pickup']",https://www.yelp.com/biz/indian-curry-king-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
91,hungry-bird-bronx-2,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 40.82847, 'longitude': -73.91669}",(917) 801-4900,854.5947579090173,eht_0com4C1sQbl9qCzlag,https://s3-media3.fl.yelpcdn.com/bphoto/ShJjaVXbGirt6BBKsptnpA/o.jpg,False,"{'address1': '980 Morris Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['980 Morris Ave', 'Bronx, NY 10456']}",Hungry Bird,+19178014900,$$,4.5,167,"['delivery', 'pickup']",https://www.yelp.com/biz/hungry-bird-bronx-2?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
92,kennedy-fried-chicken-bronx-52,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 40.839119809703, 'longitude': -73.9144282509634}",(718) 538-7321,861.328610364326,C5lNWVg55x3uoQ5fI_vFdQ,https://s3-media2.fl.yelpcdn.com/bphoto/GOh65FPys3Nu-dZElbJ2Sw/o.jpg,False,"{'address1': '35 E 170th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10452', 'country': 'US', 'state': 'NY', 'display_address': ['35 E 170th St', 'Bronx, NY 10452']}",Kennedy Fried Chicken,+17185387321,,2.0,1,[],https://www.yelp.com/biz/kennedy-fried-chicken-bronx-52?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
93,fu-xing-chinese-restaurant-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.84048, 'longitude': -73.91068}",(718) 466-4874,866.6325627900572,I-o9MyERbSBDpKzHBtEDvw,https://s3-media2.fl.yelpcdn.com/bphoto/ypyfpo75zAPFkLsNoUyYXQ/o.jpg,False,"{'address1': '247 E 172nd St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10457', 'country': 'US', 'state': 'NY', 'display_address': ['247 E 172nd St', 'Bronx, NY 10457']}",Fu Xing Chinese Restaurant,+17184664874,,4.5,2,[],https://www.yelp.com/biz/fu-xing-chinese-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
94,mcdonalds-bronx-59,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.8251465, 'longitude': -73.9084451}",(718) 401-3419,868.3029958855079,jNrT-oBQPdutjmnk3i9q0g,https://s3-media2.fl.yelpcdn.com/bphoto/klWGZycDm-8-epfkHVFrUw/o.jpg,False,"{'address1': '3279 3rd Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['3279 3rd Ave', 'Bronx, NY 10456']}",McDonald's,+17184013419,$,1.5,5,[],https://www.yelp.com/biz/mcdonalds-bronx-59?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
95,halal-kennedy-fried-chicken-new-york,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 40.8329773, 'longitude': -73.8978119}",(347) 862-1067,878.928269581835,Zsu4EQO2TAX6TwFIBIJEMg,https://s3-media2.fl.yelpcdn.com/bphoto/f6Qnq-e-UxWfphMexlll8A/o.jpg,False,"{'address1': '1375 Boston Rd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['1375 Boston Rd', 'New York, NY 10456']}",Halal Kennedy Fried Chicken,+13478621067,,3.0,2,[],https://www.yelp.com/biz/halal-kennedy-fried-chicken-new-york?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
96,el-nuevo-azteca-bronx,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.83905, 'longitude': -73.91509}",(718) 588-0803,882.5036129620587,aEUpKly4I9rJillI_i-2AA,https://s3-media2.fl.yelpcdn.com/bphoto/TlvyojDjO_uV3Zt8KEuLJA/o.jpg,False,"{'address1': '134 E 170th St', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10452', 'country': 'US', 'state': 'NY', 'display_address': ['134 E 170th St', 'Bronx, NY 10452']}",El Nuevo Azteca,+17185880803,,3.5,2,"['delivery', 'pickup']",https://www.yelp.com/biz/el-nuevo-azteca-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
97,mofongo-el-mocano-bronx,"[{'alias': 'dominican', 'title': 'Dominican'}]","{'latitude': 40.828643, 'longitude': -73.9171029}",(718) 588-5103,889.8383846202744,eodLWvi_cxzrculUC_lHNg,https://s3-media1.fl.yelpcdn.com/bphoto/8GFAWbB74ebJdoc2hI5Xpw/o.jpg,False,"{'address1': '985 Morris Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['985 Morris Ave', 'Bronx, NY 10456']}",Mofongo El Mocano,+17185885103,$$,3.0,13,"['delivery', 'pickup']",https://www.yelp.com/biz/mofongo-el-mocano-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
98,unicorn-pizza-and-gyros-bronx,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.828228, 'longitude': -73.9168167}",,895.6806393069783,kg9z6paQffDd4X8w-If9mw,,False,"{'address1': '976 Morris Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['976 Morris Ave', 'Bronx, NY 10456']}",Unicorn Pizza & Gyros,,,1.0,1,[],https://www.yelp.com/biz/unicorn-pizza-and-gyros-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
99,wing-ling-village-chinese-restaurant-bronx,"[{'alias': 'restaurants', 'title': 'Restaurants'}]","{'latitude': 40.839333, 'longitude': -73.914482}",(718) 538-0278,897.7652791104014,IFg7IvnQWt2CvjL9S_4M7g,https://s3-media1.fl.yelpcdn.com/bphoto/g06EcI5-RhMCm6AeD_mFgg/o.jpg,False,"{'address1': '159 E 170th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10452', 'country': 'US', 'state': 'NY', 'display_address': ['159 E 170th St', 'Bronx, NY 10452']}",Wing Ling Village Chinese Restaurant,+17185380278,$,4.5,4,[],https://www.yelp.com/biz/wing-ling-village-chinese-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
100,five-stars-restaurant-bronx,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.8469, 'longitude': -73.89797}",(347) 297-7501,84.2735505337325,UDQm1oJpNsb2iwDKIjf3VQ,https://s3-media3.fl.yelpcdn.com/bphoto/Cgy9X_cO4JuSAf41I_9Hzg/o.jpg,False,"{'address1': '470 E Tremont Ave', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10457', 'country': 'US', 'state': 'NY', 'display_address': ['470 E Tremont Ave', 'Bronx, NY 10457']}",Five Stars Restaurant,+13472977501,$,3.5,8,"['pickup', 'delivery']",https://www.yelp.com/biz/five-stars-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
